"date","swe","Q"
2020-02-15,2.8,0
2020-03-15,6.7,47
2020-04-15,8.7,102
2020-05-15,15,614
2020-06-15,19.6,1490
2020-07-15,21.7,392
2020-08-15,19,75.6
2020-09-15,0,39.2
2020-10-15,0,37.6
2020-11-15,0,57.2
2020-01-16,0,0
2020-02-16,2.8,0
2020-03-16,6.7,45.9
2020-04-16,8.8,131
2020-05-16,15,752
2020-06-16,19.6,1340
2020-07-16,22.2,357
2020-08-16,19.3,60.3
2020-09-16,0,26.9
2020-10-16,0,42.1
2020-11-16,0,32.3
2020-01-17,0,0
2020-02-17,3,0
2020-03-17,6.7,58.4
2020-04-17,8.9,78.4
2020-05-17,16.1,800
2020-06-17,19.6,1300
2020-07-17,23.4,310
2020-08-17,18.8,63.1
2020-09-17,0,26.6
2020-10-17,0,37.3
2020-11-17,0,46.5
2020-01-18,0,0
2020-02-18,3.1,0
2020-03-18,6.7,61.9
2020-04-18,9,140
2020-05-18,16.6,981
2020-06-18,19.6,1290
2020-07-18,23.4,267
2020-08-18,17.8,82.3
2020-09-18,0,18.6
2020-10-18,0,42.9
2020-11-18,0,50.6
2020-01-19,0.2,0
2020-02-19,3.1,0
2020-03-19,6.7,78.4
2020-04-19,9,144
2020-05-19,16.6,1290
2020-06-19,19.7,1270
2020-07-19,23.8,241
2020-08-19,16.8,127
2020-09-19,0,16.3
2020-10-19,0,44.4
2020-11-19,0,44.7
2020-01-20,0.5,0
2020-02-20,3.1,0
2020-03-20,6.7,69.6
2020-04-20,9,182
2020-05-20,16.6,1500
2020-06-20,20.3,1190
2020-07-20,24,232
2020-08-20,15.7,141
2020-09-20,0,25.7
2020-10-20,0,37.8
2020-11-20,0,42.4
2020-01-21,0.9,0
2020-02-21,3.4,0
2020-03-21,6.8,50.6
2020-04-21,9,181
2020-05-21,16.6,1700
2020-06-21,20.8,1010
2020-07-21,24,221
2020-08-21,15.3,145
2020-09-21,0,34.4
2020-10-21,0,35.8
2020-11-21,0,37.9
2020-01-22,1.1,0
2020-02-22,3.5,0
2020-03-22,6.8,70.4
2020-04-22,9.1,163
2020-05-22,16.7,1450
2020-06-22,21,995
2020-07-22,24,186
2020-08-22,14.5,143
2020-09-22,0,54.8
2020-10-22,0,46.4
2020-11-22,0,23.2
2020-01-23,1.1,0
2020-02-23,3.5,0
2020-03-23,6.8,60.9
2020-04-23,9.1,161
2020-05-23,16.8,1440
2020-06-23,21.1,1010
2020-07-23,24.1,180
2020-08-23,13.6,135
2020-09-23,0,50.9
2020-10-23,0,64.7
2020-11-23,0,11.9
2020-01-24,1.9,0
2020-02-24,3.5,0
2020-03-24,6.8,59.9
2020-04-24,9.2,167
2020-05-24,17,1390
2020-06-24,21.6,965
2020-07-24,24.4,158
2020-08-24,13,156
2020-09-24,0,45.5
2020-10-24,0,71.8
2020-11-24,0,60.2
2020-01-25,2,0
2020-02-25,3.5,0
2020-03-25,6.8,64.2
2020-04-25,9.4,169
2020-05-25,17.4,1200
2020-06-25,21.8,951
2020-07-25,24.9,140
2020-08-25,13.5,154
2020-09-25,0,49.3
2020-10-25,0,135
2020-11-25,0,43.8
2020-01-26,2,0
2020-02-26,3.7,0
2020-03-26,7.2,68.4
2020-04-26,9.4,200
2020-05-26,17.7,1040
2020-06-26,21.8,917
2020-07-26,25.2,128
2020-08-26,13.9,144
2020-09-26,0,55.2
2020-10-26,0,111
2020-11-26,0,30.4
2020-01-27,2,0
2020-02-27,3.8,0
2020-03-27,7.2,68.1
2020-04-27,9.4,162
2020-05-27,18,1090
2020-06-27,21.8,879
2020-07-27,25.3,113
2020-08-27,12.6,127
2020-09-27,0,52.1
2020-10-27,0,88.8
2020-11-27,0,39.5
2020-01-28,2.1,0
2020-02-28,4,0
2020-03-28,7.3,63.5
2020-04-28,9.7,144
2020-05-28,18,1230
2020-06-28,22.2,849
2020-07-28,25.3,113
2020-08-28,12.1,122
2020-09-28,0,61.2
2020-10-28,0,70.8
2020-11-28,0,28.4
2020-01-29,2.3,0
2020-02-29,4,0
2020-03-29,7.7,58.9
2020-04-29,9.7,175
2020-05-29,18.1,1490
2020-06-29,22.2,807
2020-07-29,25.2,126
2020-08-29,11.1,127
2020-09-29,0,52.3
2020-10-29,0,91.5
2020-11-29,0,24.8
2020-01-30,2.5,0
2020-03-30,7.7,57.6
2020-04-30,9.8,122
2020-05-30,NA,1850
2020-06-30,22.2,719
2020-07-30,24.9,118
2020-08-30,9.5,128
2020-09-30,0,45.3
2020-10-30,0,85.6
2020-11-30,0,34.5
2020-01-31,2.6,0
2020-03-31,7.7,62
2020-05-31,NA,2160
2020-07-31,NA,104
2020-08-31,8.5,119
2020-10-31,0,78.2
2021-04-01,7.4,92.2
2021-05-01,9.8,1070
2021-06-01,14.6,1600
2021-07-01,19.5,829
2021-08-01,22.6,502
2021-09-01,11.7,172
2021-10-01,0,83.1
2021-11-01,0,103
2021-12-01,0,59.6
2021-04-02,7.4,46.7
2021-05-02,9.8,1210
2021-06-02,14.6,1550
2021-07-02,19.5,780
2021-08-02,21.9,403
2021-09-02,10.6,178
2021-10-02,0,72.3
2021-11-02,0,92.7
2021-12-02,0,58.6
2021-03-03,5,43.4
2021-04-03,7.4,61.7
2021-05-03,9.9,1410
2021-06-03,14.6,1590
2021-07-03,19.4,793
2021-08-03,21.8,556
2021-09-03,9.4,194
2021-10-03,0,65.1
2021-11-03,0,93.1
2021-12-03,0,59.7
2021-03-04,5,39.5
2021-04-04,7.4,89.4
2021-05-04,10.3,1440
2021-06-04,14.6,1790
2021-07-04,19.4,739
2021-08-04,22.4,833
2021-09-04,8.2,207
2021-10-04,0,58.1
2021-11-04,0,97.3
2021-12-04,0,59.5
2021-03-05,5.1,40.9
2021-04-05,7.5,113
2021-05-05,10.3,1450
2021-06-05,15,2060
2021-07-05,19.2,748
2021-08-05,22.6,577
2021-09-05,6.5,187
2021-10-05,0,56.2
2021-11-05,0,87.3
2021-12-05,0,63.8
2021-03-06,5.1,37.6
2021-04-06,8.1,158
2021-05-06,10.6,1350
2021-06-06,15,2210
2021-07-06,18.8,865
2021-08-06,23,458
2021-09-06,5.5,173
2021-10-06,0,56.1
2021-11-06,0,85
2021-12-06,0,57.7
2021-03-07,5.1,26.9
2021-04-07,8.1,130
2021-05-07,10.9,1370
2021-06-07,15,2380
2021-07-07,18.3,734
2021-08-07,22.8,602
2021-09-07,3.8,164
2021-10-07,0,68.7
2021-11-07,0,81.4
2021-12-07,0,78.6
2021-03-08,5.1,29
2021-04-08,8.2,133
2021-05-08,11.2,1490
2021-06-08,15,2400
2021-07-08,19.2,605
2021-08-08,22.5,590
2021-09-08,2.7,157
2021-10-08,0,69.3
2021-11-08,0,82.6
2021-12-08,0,64.8
2021-03-09,5.1,43.1
2021-04-09,8.2,93.5
2021-05-09,11.2,1590
2021-06-09,15,2240
2021-07-09,19.1,534
2021-08-09,22.1,532
2021-09-09,0.9,137
2021-10-09,0,64.4
2021-11-09,0,80
2021-12-09,0,60
2021-03-10,5.1,59.9
2021-04-10,8.2,67.5
2021-05-10,11.7,1370
2021-06-10,15.1,2030
2021-07-10,19.3,498
2021-08-10,22,502
2021-09-10,0.2,129
2021-10-10,0,80.5
2021-11-10,0,78.4
2021-12-10,0,64.9
2021-03-11,5.1,47
2021-04-11,8.2,81.2
2021-05-11,12,1240
2021-06-11,15.1,1870
2021-07-11,19.3,453
2021-08-11,22.4,410
2021-09-11,0,114
2021-10-11,0,84.9
2021-11-11,0,72.1
2021-12-11,0,66
2021-03-12,5.2,48.4
2021-04-12,8.2,68.1
2021-05-12,12.2,1130
2021-06-12,15.1,1610
2021-07-12,19.2,424
2021-08-12,22.7,361
2021-09-12,0,116
2021-10-12,0,89.9
2021-11-12,0,54.3
2021-12-12,0,23.9
2021-03-13,5.4,52.1
2021-04-13,8.2,66.6
2021-05-13,12.5,1150
2021-06-13,15.1,1510
2021-07-13,19.1,422
2021-08-13,22.8,314
2021-09-13,0,119
2021-10-13,0,104
2021-11-13,0,60.8
2021-12-13,0,39.4
2021-03-14,5.5,68.4
2021-04-14,7.9,64.8
2021-05-14,12.6,1050
2021-06-14,15.8,1500
2021-07-14,19.3,393
2021-08-14,22.8,299
2021-09-14,0,115
2021-10-14,0,101
2021-11-14,0,78.4
2021-12-14,0,65.6
2021-03-15,5.8,117
2021-04-15,7.6,66.7
2021-05-15,12.7,1170
2021-06-15,17.6,1580
2021-07-15,19.5,372
2021-08-15,22.7,332
2021-09-15,0,112
2021-10-15,0,102
2021-11-15,0,73.7
2021-12-15,0,75.6
2021-03-16,6,76.5
2021-04-16,7.7,77.1
2021-05-16,12.9,1270
2021-06-16,17.8,1670
2021-07-16,19.8,322
2021-08-16,22.4,345
2021-09-16,0,104
2021-10-16,0,82.4
2021-11-16,0,71.7
2021-12-16,0,48.3
2021-03-17,6,118
2021-04-17,8.2,76.7
2021-05-17,12.9,1390
2021-06-17,18.1,1460
2021-07-17,20,288
2021-08-17,22.1,346
2021-09-17,0,96.3
2021-10-17,0,80.8
2021-11-17,0,70.3
2021-12-17,0,40.9
2021-03-18,6,78.5
2021-04-18,8.2,74.3
2021-05-18,13,1450
2021-06-18,18.1,1350
2021-07-18,20,279
2021-08-18,22,330
2021-09-18,0,94.7
2021-10-18,0,85
2021-11-18,0,56.6
2021-12-18,0,48.2
2021-03-19,6.2,69.2
2021-04-19,8.3,80.4
2021-05-19,13,1830
2021-06-19,18.1,1230
2021-07-19,20.1,265
2021-08-19,21.1,318
2021-09-19,0,67.9
2021-10-19,0,89.1
2021-11-19,0,48.5
2021-12-19,0,68.1
2021-03-20,6.2,76.1
2021-04-20,8.4,79.4
2021-05-20,13.2,1660
2021-06-20,18.2,1240
2021-07-20,20.4,247
2021-08-20,20.4,290
2021-09-20,0,81.2
2021-10-20,0,88.1
2021-11-20,0,81.3
2021-12-20,0,82.1
2021-03-21,6.2,91.5
2021-04-21,8.4,83.5
2021-05-21,13.4,1860
2021-06-21,18.4,1120
2021-07-21,20.6,614
2021-08-21,19.4,291
2021-09-21,0,90.4
2021-10-21,0,75.7
2021-11-21,0,70.9
2021-12-21,0,89.3
2021-03-22,6.2,84.8
2021-04-22,8.5,159
2021-05-22,13.8,1810
2021-06-22,18.7,1030
2021-08-22,18.6,354
2021-09-22,0,83
2021-10-22,0,75.4
2021-11-22,0,58.9
2021-12-22,0,81.4
2021-03-23,6.6,95.1
2021-04-23,8.7,234
2021-05-23,14,2690
2021-06-23,18.8,940
2021-07-23,21.4,304
2021-08-23,17.9,319
2021-09-23,0,77.7
2021-10-23,0,74.6
2021-11-23,0,67.7
2021-12-23,0,78.4
2021-03-24,6.7,99.5
2021-04-24,9.4,228
2021-05-24,14,2200
2021-06-24,19,867
2021-07-24,21.7,296
2021-08-24,17.4,292
2021-09-24,0,77.2
2021-10-24,0,75.9
2021-11-24,0,66.5
2021-12-24,0,70.6
2021-03-25,6.7,92.1
2021-04-25,9.4,255
2021-05-25,14,1940
2021-06-25,19,920
2021-07-25,21.7,309
2021-08-25,16.8,277
2021-09-25,0,72
2021-10-25,0,76.1
2021-11-25,0,58
2021-12-25,0,61.4
2021-03-26,6.8,86.2
2021-04-26,9.4,332
2021-05-26,14.1,1890
2021-06-26,19,989
2021-07-26,21.7,315
2021-08-26,15.5,226
2021-09-26,0,69.3
2021-10-26,0,79.3
2021-11-26,0,42.9
2021-12-26,0,87.9
2021-03-27,6.8,80.2
2021-04-27,9.6,263
2021-05-27,14.3,1720
2021-06-27,19.4,910
2021-07-27,21.8,287
2021-08-27,14.6,210
2021-09-27,0,62.7
2021-10-27,0,87.8
2021-11-27,0,77.2
2021-12-27,0,134
2021-03-28,7.2,83.9
2021-04-28,9.7,408
2021-05-28,14.6,1760
2021-06-28,19.5,839
2021-07-28,23,267
2021-08-28,14,204
2021-09-28,0,61.6
2021-10-28,0,87.6
2021-11-28,0,70.6
2021-12-28,0,57.1
2021-03-29,7.3,107
2021-04-29,9.7,560
2021-05-29,NA,1710
2021-06-29,19.5,747
2021-07-29,23,275
2021-08-29,12.7,216
2021-09-29,0,65.9
2021-10-29,0,85.7
2021-11-29,0,70.6
2021-12-29,0,37.3
2021-03-30,7.4,153
2021-04-30,9.7,753
2021-05-30,NA,1670
2021-06-30,19.5,685
2021-07-30,23,254
2021-08-30,12.1,214
2021-09-30,0,89
2021-10-30,0,91.8
2021-11-30,0,61.6
2021-12-30,0,44.6
2021-03-31,7.4,153
2021-05-31,NA,1560
2021-07-31,NA,406
2021-08-31,12,199
2021-10-31,0,96.9
2021-12-31,NA,48.9
2022-01-01,0,52.6
2022-02-01,1.8,0
2022-03-01,4.3,0
2022-04-01,10.1,106
2022-05-01,14.7,286
2022-06-01,16.8,1050
2022-07-01,18.9,935
2022-08-01,23.2,280
2022-09-01,17.9,167
2022-10-01,0,72.9
2022-11-01,0,54.8
2022-12-01,0,0
2022-01-02,0,52.6
2022-02-02,2.2,0
2022-03-02,4.3,0
2022-04-02,10,102
2022-05-02,14.8,293
2022-06-02,16.9,1090
2022-07-02,19.2,881
2022-08-02,23.4,264
2022-09-02,17.5,140
2022-10-02,0,73.4
2022-11-02,0,54.8
2022-12-02,0,0
2022-01-03,0,53.1
2022-02-03,3.1,0
2022-03-03,4.3,45.7
2022-04-03,10.2,104
2022-05-03,14.6,212
2022-06-03,16.8,1170
2022-07-03,19.2,824
2022-08-03,23.4,249
2022-09-03,16.5,140
2022-10-03,0,68.2
2022-11-03,0,46.3
2022-12-03,0,0
2022-01-04,0,31.2
2022-02-04,3,0
2022-03-04,4.2,77.3
2022-04-04,10.3,108
2022-05-04,14.6,259
2022-06-04,16.9,1130
2022-07-04,19.5,895
2022-08-04,23.8,241
2022-09-04,15.8,151
2022-10-04,0,69.1
2022-11-04,0,46.8
2022-12-04,0,0
2022-01-05,0,0
2022-02-05,3.1,0
2022-03-05,4.2,81.7
2022-04-05,10.5,113
2022-05-05,14.9,219
2022-06-05,17.2,1300
2022-07-05,19.6,874
2022-08-05,24.6,217
2022-09-05,14.8,133
2022-10-05,0,61.6
2022-11-05,0,32
2022-12-05,0,0
2022-01-06,0,0
2022-02-06,3,0
2022-03-06,4.2,71.3
2022-04-06,12,108
2022-05-06,14.9,228
2022-06-06,17.5,1580
2022-07-06,19.6,947
2022-08-06,24.6,277
2022-09-06,14,129
2022-10-06,0,42
2022-11-06,0,49.6
2022-12-06,0,0
2022-01-07,0,0
2022-02-07,3,0
2022-03-07,4.3,76.8
2022-04-07,13,95.1
2022-05-07,14.9,460
2022-06-07,17.4,1840
2022-07-07,19.6,814
2022-08-07,24.3,257
2022-09-07,13.6,129
2022-10-07,0,41.5
2022-11-07,0,46.8
2022-01-08,0.2,0
2022-02-08,3,0
2022-03-08,4.3,55.2
2022-04-08,13.1,119
2022-05-08,15.1,743
2022-06-08,17.6,1790
2022-07-08,19.6,738
2022-08-08,24.5,227
2022-09-08,12.4,124
2022-10-08,0,49.9
2022-11-08,0,51.4
2022-01-09,0.2,0
2022-02-09,2.9,0
2022-03-09,4.3,78.7
2022-04-09,13.5,129
2022-05-09,15.1,675
2022-06-09,17.8,1800
2022-07-09,19.8,660
2022-08-09,24.9,202
2022-09-09,11.1,122
2022-10-09,0,55.6
2022-11-09,0,49.7
2022-01-10,0.3,0
2022-02-10,2.9,0
2022-03-10,4.8,74.7
2022-04-10,13.6,149
2022-05-10,15.1,607
2022-06-10,18.2,2160
2022-07-10,20.2,615
2022-08-10,24.9,198
2022-09-10,9.2,126
2022-10-10,0,58
2022-11-10,0,43.8
2022-01-11,0.2,0
2022-02-11,2.9,0
2022-03-11,5.1,55.8
2022-04-11,13.7,136
2022-05-11,15.2,1100
2022-06-11,18,2290
2022-07-11,20.2,573
2022-08-11,24,213
2022-09-11,6.8,92.7
2022-10-11,0,51.4
2022-11-11,0,36.7
2022-01-12,0.2,0
2022-02-12,3.3,0
2022-03-12,5.3,73
2022-04-12,13.7,155
2022-05-12,15.2,1400
2022-06-12,18.2,2630
2022-07-12,20.9,517
2022-08-12,23.1,227
2022-09-12,4.1,77.5
2022-10-12,0,52.8
2022-11-12,0,15.2
2022-12-12,0,0
2022-01-13,1.2,0
2022-02-13,3.3,0
2022-03-13,5.2,72.3
2022-04-13,13.6,117
2022-05-13,15.4,1130
2022-06-13,18.4,2320
2022-07-13,21.5,488
2022-08-13,22.6,229
2022-09-13,2,53.4
2022-10-13,0,53.3
2022-11-13,0,55.1
2022-12-13,0,0
2022-01-14,1.3,0
2022-02-14,3.3,0
2022-03-14,5.2,61.1
2022-04-14,13.7,101
2022-05-14,15.5,1240
2022-06-14,18.5,2100
2022-07-14,21.5,468
2022-08-14,22,290
2022-09-14,0.3,42.7
2022-10-14,0,52.3
2022-11-14,0,62.5
2022-12-14,0,0
2022-01-15,1.6,0
2022-02-15,3.3,0
2022-03-15,5.2,61.9
2022-04-15,14,119
2022-05-15,15.6,1470
2022-06-15,18.6,1620
2022-07-15,21.8,465
2022-08-15,21,301
2022-09-15,0,70.4
2022-10-15,0,44.4
2022-11-15,0,79.6
2022-12-15,0,0
2022-01-16,1.6,0
2022-02-16,3.2,0
2022-03-16,5.4,66.5
2022-04-16,14.1,117
2022-05-16,15.6,1850
2022-06-16,18.8,1320
2022-07-16,21.6,645
2022-08-16,20,430
2022-09-16,0,85.3
2022-10-16,0,49.3
2022-11-16,0,80.9
2022-12-16,0,0
2022-01-17,1.6,0
2022-02-17,3.3,0
2022-03-17,5.6,65.4
2022-04-17,14.1,113
2022-05-17,15.6,1740
2022-06-17,19,1420
2022-07-17,21.9,534
2022-08-17,19.3,369
2022-09-17,0,89.5
2022-10-17,0,49.8
2022-11-17,0,58.4
2022-12-17,0,0
2022-01-18,1.4,0
2022-02-18,3.4,0
2022-03-18,5.6,51.4
2022-04-18,14.1,110
2022-05-18,16,1860
2022-06-18,19.1,1780
2022-07-18,23.2,463
2022-08-18,18.6,371
2022-09-18,0,93.3
2022-10-18,0,53.9
2022-11-18,0,65.6
2022-12-18,0,0
2022-01-19,1.4,0
2022-02-19,3.5,0
2022-03-19,5.6,53.6
2022-04-19,14,117
2022-05-19,16.1,2130
2022-06-19,19.2,1640
2022-07-19,23.4,407
2022-08-19,17.4,330
2022-09-19,0,77
2022-10-19,0,52.8
2022-11-19,0,66.4
2022-12-19,0,0
2022-01-20,1.4,0
2022-02-20,3.5,0
2022-03-20,5.6,62.2
2022-04-20,14,157
2022-05-20,16.2,1940
2022-06-20,19.3,1470
2022-07-20,23,399
2022-08-20,16.5,319
2022-09-20,0,84.9
2022-10-20,0,53.9
2022-11-20,0,64.2
2022-12-20,0,0
2022-01-21,1.5,0
2022-02-21,4,0
2022-03-21,5.6,60.3
2022-04-21,14.2,201
2022-05-21,16.2,1390
2022-06-21,19.2,1320
2022-07-21,23,380
2022-08-21,17.5,316
2022-09-21,0,84.6
2022-10-21,0,51.4
2022-11-21,0,65.1
2022-12-21,0,0
2022-01-22,1.5,0
2022-02-22,4,0
2022-03-22,5.5,57
2022-04-22,14.3,224
2022-05-22,16.1,1170
2022-06-22,19.2,1350
2022-07-22,22.8,345
2022-08-22,17.7,360
2022-09-22,0,117
2022-10-22,0,48.3
2022-11-22,0,69.1
2022-12-22,0,0
2022-01-23,1.4,0
2022-02-23,4,0
2022-03-23,5.5,53.4
2022-04-23,14.3,261
2022-05-23,16.3,1120
2022-06-23,19.5,1310
2022-07-23,22.8,347
2022-08-23,17.9,290
2022-09-23,0,109
2022-10-23,0,50.8
2022-11-23,0,30.6
2022-12-23,0,0
2022-01-24,1.4,0
2022-02-24,4,0
2022-03-24,6.3,62.3
2022-04-24,14.4,207
2022-05-24,16.6,1050
2022-06-24,19.6,1170
2022-07-24,22.7,388
2022-08-24,18.3,285
2022-09-24,0,88.6
2022-10-24,0,52.4
2022-11-24,0,0
2022-12-24,0,0
2022-01-25,1.4,0
2022-02-25,4.1,0
2022-03-25,7.8,68.6
2022-04-25,14.4,205
2022-05-25,16.5,970
2022-06-25,19.6,1190
2022-07-25,22.9,388
2022-08-25,18.9,261
2022-09-25,0,70.9
2022-10-25,0,54.5
2022-11-25,0,0
2022-12-25,0,0
2022-01-26,0.9,0
2022-02-26,4.3,0
2022-03-26,7.9,75.4
2022-04-26,14.5,217
2022-05-26,16.7,1060
2022-06-26,19.6,1080
2022-07-26,22.9,360
2022-08-26,18.6,236
2022-09-26,0,68.2
2022-10-26,0,78.5
2022-11-26,0,0
2022-12-26,0,0
2022-01-27,1.9,0
2022-02-27,4.3,0
2022-03-27,8.2,92.4
2022-04-27,14.6,261
2022-05-27,16.6,1170
2022-06-27,18.1,1100
2022-07-27,23,323
2022-08-27,18,251
2022-09-27,0,57
2022-10-27,0,93.6
2022-11-27,0,0
2022-12-27,0,0
2022-01-28,1.7,0
2022-02-28,4.3,0
2022-03-28,8.5,113
2022-04-28,14.6,344
2022-05-28,16.8,1230
2022-06-28,17.3,1010
2022-07-28,22.8,352
2022-08-28,17.7,242
2022-09-28,0,58.7
2022-10-28,0,98.6
2022-11-28,0,0
2022-12-28,0,0
2022-01-29,1.7,0
2022-03-29,8.7,119
2022-04-29,14.7,301
2022-05-29,NA,1340
2022-06-29,17.8,952
2022-07-29,22.8,378
2022-08-29,17.3,225
2022-09-29,0,68
2022-10-29,0,87.3
2022-11-29,0,0
2022-12-29,0,0
2022-01-30,1.7,0
2022-03-30,9,122
2022-04-30,14.7,292
2022-05-30,NA,1220
2022-06-30,18.4,923
2022-07-30,22.8,296
2022-08-30,17.7,213
2022-09-30,0,55.3
2022-10-30,0,71.7
2022-11-30,0,0
2022-12-30,0,0
2022-01-31,1.6,0
2022-03-31,9.4,107
2022-05-31,NA,1050
2022-07-31,NA,281
2022-08-31,17.6,185
2022-10-31,0,69.3
2022-12-31,NA,0
2023-01-01,0,0
2023-02-01,1,0
2023-03-01,4.2,0
2023-04-01,11,45.4
2023-05-01,16.3,282
2023-06-01,19,1120
2023-07-01,24.7,1390
2023-08-01,28.2,593
2023-09-01,12.9,113
2023-10-01,0,33.2
2023-11-01,0,71.5
2023-12-01,0,94.5
2023-01-02,0,0
2023-02-02,1.1,0
2023-03-02,4.2,0
2023-04-02,11.1,49.8
2023-05-02,16.3,282
2023-06-02,18.9,1180
2023-07-02,25.1,1300
2023-08-02,27.5,546
2023-09-02,12.4,96.8
2023-10-02,0,25.6
2023-11-02,0,72.5
2023-12-02,0,95.1
2023-01-03,0,0
2023-02-03,1,0
2023-03-03,4.6,0
2023-04-03,11.2,48.4
2023-05-03,16.4,320
2023-06-03,18.9,1200
2023-07-03,25.1,1240
2023-08-03,26.7,629
2023-09-03,12.2,85.1
2023-10-03,0,31.3
2023-11-03,0,68.5
2023-12-03,0,87.7
2023-01-04,0,0
2023-02-04,1.3,0
2023-03-04,4.8,0
2023-04-04,11.4,46.8
2023-05-04,16.4,485
2023-06-04,19.3,1530
2023-07-04,25.2,1220
2023-08-04,25.9,615
2023-09-04,11.8,179
2023-10-04,0,39.7
2023-11-04,0,65.7
2023-12-04,0,35.2
2023-01-05,0,0
2023-02-05,1.3,0
2023-03-05,4.8,0
2023-04-05,11.5,38.6
2023-05-05,16.4,627
2023-06-05,19.3,2020
2023-07-05,26,1280
2023-08-05,25.2,506
2023-09-05,11.6,172
2023-10-05,0,30.4
2023-11-05,0,65.6
2023-12-05,0,0
2023-01-06,0,0
2023-02-06,1.3,0
2023-03-06,5.6,0
2023-04-06,11.6,39.9
2023-05-06,16.6,824
2023-06-06,19.7,2050
2023-07-06,26.2,1260
2023-08-06,24.7,465
2023-09-06,11.4,115
2023-10-06,0,17
2023-11-06,0,70.9
2023-12-06,0,0
2023-01-07,0,0
2023-02-07,1.6,0
2023-03-07,5.5,0
2023-04-07,11.9,46.9
2023-05-07,16.8,775
2023-06-07,19.7,1830
2023-07-07,26.4,1170
2023-08-07,24.2,476
2023-09-07,10.8,113
2023-10-07,0,29.2
2023-11-07,0,65.3
2023-12-07,0,0
2023-01-08,0,0
2023-02-08,1.5,0
2023-03-08,5.6,0
2023-04-08,12,51
2023-05-08,17,803
2023-06-08,19.7,1990
2023-07-08,26.6,1130
2023-08-08,24.5,425
2023-09-08,10.4,95
2023-10-08,0,44.3
2023-11-08,0,66.7
2023-12-08,0,0
2023-01-09,0,0
2023-02-09,1.5,0
2023-03-09,5.8,0
2023-04-09,12,52.6
2023-05-09,17.1,836
2023-06-09,19.7,1920
2023-07-09,26.6,1070
2023-08-09,24.4,390
2023-09-09,9.1,76
2023-10-09,0,55.4
2023-11-09,0,61.6
2023-12-09,0,0
2023-01-10,0,0
2023-02-10,1.7,0
2023-03-10,5.8,0
2023-04-10,12.1,56.1
2023-05-10,17.2,781
2023-06-10,19.8,1770
2023-07-10,26.6,959
2023-08-10,24.1,360
2023-09-10,8.1,70.8
2023-10-10,0,68.8
2023-11-10,0,43.3
2023-12-10,0,0
2023-01-11,0,0
2023-02-11,1.7,0
2023-03-11,5.8,0
2023-04-11,12.3,87.8
2023-05-11,17.4,685
2023-06-11,20.1,1660
2023-07-11,26.6,857
2023-08-11,23.3,335
2023-09-11,7.8,56
2023-10-11,0,55.8
2023-11-11,0,43.1
2023-12-11,0,0
2023-01-12,0,0
2023-02-12,1.8,0
2023-03-12,5.8,0
2023-04-12,12.6,121
2023-05-12,17.4,672
2023-06-12,20.4,1850
2023-07-12,26.6,775
2023-08-12,23.4,311
2023-09-12,6.6,55.6
2023-10-12,0,66.5
2023-11-12,0,57.4
2023-12-12,0,0
2023-01-13,0,0
2023-02-13,2,0
2023-03-13,6.1,34
2023-04-13,12.7,181
2023-05-13,17.4,533
2023-06-13,20.5,2000
2023-07-13,26.5,739
2023-08-13,23.7,305
2023-09-13,6.1,36.9
2023-10-13,0,77.5
2023-11-13,0,53.7
2023-01-14,0,0
2023-02-14,2.1,0
2023-03-14,6.8,55
2023-04-14,12.8,221
2023-05-14,17.6,672
2023-06-14,20.5,2190
2023-07-14,25.8,787
2023-08-14,23.3,300
2023-09-14,5.7,48.7
2023-10-14,0,84.2
2023-11-14,0,61.7
2023-01-15,0,0
2023-02-15,2.2,0
2023-03-15,7.3,62.8
2023-04-15,12.8,208
2023-05-15,17.6,1020
2023-06-15,20.6,2130
2023-07-15,26.5,786
2023-08-15,22.6,286
2023-09-15,4.3,96.3
2023-10-15,0,84.9
2023-11-15,0,58.8
2023-01-16,0.1,0
2023-02-16,2.3,0
2023-03-16,7.4,67.2
2023-04-16,13.1,178
2023-05-16,17.6,1110
2023-06-16,20.8,2250
2023-07-16,26.5,661
2023-08-16,22.2,269
2023-09-16,3,65.4
2023-10-16,0,83.1
2023-11-16,0,57.8
2023-01-17,0,0
2023-02-17,2.4,0
2023-03-17,7.4,42.2
2023-04-17,13.2,184
2023-05-17,17.7,1460
2023-06-17,20.8,2520
2023-07-17,26.4,638
2023-08-17,22,258
2023-09-17,1.9,30.9
2023-10-17,0,82.4
2023-11-17,0,58.6
2023-01-18,0,0
2023-02-18,2.8,0
2023-03-18,7.6,32
2023-04-18,13.3,144
2023-05-18,17.7,1450
2023-06-18,20.8,2400
2023-07-18,26.4,593
2023-08-18,20.6,249
2023-09-18,0.8,30.6
2023-10-18,0,80.1
2023-11-18,0,59
2023-01-19,0,0
2023-02-19,2.7,0
2023-03-19,7.6,37.8
2023-04-19,13.7,165
2023-05-19,17.7,1550
2023-06-19,20.9,2180
2023-07-19,25.8,570
2023-08-19,20.2,237
2023-09-19,0.2,22.7
2023-10-19,0,78.6
2023-11-19,0,60.4
2023-12-19,0,0
2023-01-20,0,0
2023-02-20,2.9,0
2023-03-20,7.6,58.4
2023-04-20,13.7,166
2023-05-20,17.7,1350
2023-06-20,21.2,2090
2023-07-20,26.5,596
2023-08-20,19.7,238
2023-09-20,0,31.8
2023-10-20,0,74
2023-11-20,0,62.2
